slug,fqhc_name,zip,website_source,original_url,is_alive,final_url,http_status,reason,checked_at
parma-oh,Carl B. Stokes Clinic,44104,original,https://www.carealliance.org,true,https://carealliance.org/,200,ok,2026-05-28T18:05:03+00:00
orange-park-fl,AZA HEALTH,32043,original,https://www.azahealth.org,true,https://azahealth.org/,200,ok,2026-05-28T18:05:03+00:00
orange-park-fl,Coastal Community Health - Jacksonville (Westside),32073,places,http://coastalhealthprimarycare.com/,true,https://coastalhealthprimarycare.com/,200,ok,2026-05-28T18:05:03+00:00
orange-park-fl,Agape Community Health Center/Blanding,32244,places,https://agapefamilyhealth.org/,true,https://www.agapefamilyhealth.org/,200,ok,2026-05-28T18:05:03+00:00
orange-park-fl,Palms Medical Group - Fleming Island,32003,places,https://palmsmg.org/fleming-island-1/,true,https://palmsmg.org/fleming-island-1/,200,ok,2026-05-28T18:05:04+00:00
orange-city-fl,Enterprise Wellness Cottage,32725,places,https://www.mytruehealth.org/,true,https://www.mytruehealth.org/,200,ok,2026-05-28T18:05:04+00:00
orange-city-fl,COMMUNITY HEALTH CENTER - APOPKA FAMILY & OB CARE,32703,original,https://WWW.CHCFL.ORG,true,https://www.chcfl.org/,200,ok,2026-05-28T18:05:04+00:00
orange-city-fl,FACT Team,32119,original,https://smahealthcare.org/,true,https://smahealthcare.org/,200,ok,2026-05-28T18:05:04+00:00
orange-city-fl,AZA HEALTH,32114,original,https://WWW.AZAHEALTH.ORG,true,https://azahealth.org/,200,ok,2026-05-28T18:05:05+00:00
olympia-wa,Sea Mar CHC - Tumwater Capitol Blvd SE,98501,places,http://www.seamar.org/thurston-bh-tumwater-family.html,true,https://www.seamar.org/thurston-bh-tumwater-family.html,200,ok,2026-05-28T18:05:05+00:00
olympia-wa,Valley View Health Center - CYS Olympia,98501,places,http://communityyouthservices.org/,true,https://communityyouthservices.org/,200,ok,2026-05-28T18:05:06+00:00
olympia-wa,LAKEWOOD CLINIC,98499,original,https://www.commhealth.org,true,https://www.commhealth.org/,200,ok,2026-05-28T18:05:06+00:00
orange-city-fl,Family Health Source Deltona,32725,original,https://www.myfhs.org,true,https://www.myfhs.org/,200,ok,2026-05-28T18:05:06+00:00
ocala-fl,Langley Health Services Ocala,34472,places,https://langleyhealth.com/ocala-location/,true,https://langleyhealth.com/ocala-location/,200,ok,2026-05-28T18:05:06+00:00
olympia-wa,Peninsula Community Health Services - Franklin Street,98584,original,https://www.pchsweb.org,true,https://www.pchsweb.org/,200,ok,2026-05-28T18:05:06+00:00
oakland-ca,LA CLINICA DE LA RAZA - DENTAL,94601,original,https://www.laclinica.org,true,https://laclinica.org/,200,ok,2026-05-28T18:05:07+00:00
oakland-ca,Artthaus/Oakland Family Health Center,94601,places,https://arthaus.mov/work.php,true,https://arthaus.mov/work.php,200,ok,2026-05-28T18:05:07+00:00
ocala-fl,Heart of Florida Health Center Main Location,34470,original,https://www.myhfhc.org,true,https://www.myhfhc.org/,200,ok,2026-05-28T18:05:07+00:00
oakland-ca,HIGHLAND WELLNESS,94602,original,http://www.alamedahealthsystem.org/locations/,true,http://www.alamedahealthsystem.org/locations/,200,ok,2026-05-28T18:05:08+00:00
oakland-ca,LifeLong Medical Care - Eastmont,94605,places,https://lifelongmedical.org/locations/eastmont-health-center/,false,https://lifelongmedical.org/locations/eastmont-health-center/,403,http_403,2026-05-28T18:05:08+00:00
oakland-ca,Frank Kiang Medical Center,94606,original,https://www.asianhealthservices.org,true,https://asianhealthservices.org/,200,ok,2026-05-28T18:05:09+00:00
norwalk-ct,Ponus Ridge Middle School SBHC,06850,places,http://prms.norwalkps.org/,true,https://prms.norwalkps.org/,200,ok,2026-05-28T18:05:10+00:00
norwalk-ct,DAY STREET COMMUNITY HEALTH CENTER,06854,original,https://www.chc1.com,true,https://www.chc1.com/,200,ok,2026-05-28T18:05:10+00:00
norwalk-ct,Family Centers Health Care at 986 Bedford,06905,places,http://www.familycenters.org/,true,https://familycenters.org/,200,ok,2026-05-28T18:05:10+00:00
norwalk-ct,OPERATION HOPE,06824,original,https://www.swchc.org,true,https://swchc.org/,200,ok,2026-05-28T18:05:11+00:00
norwalk-ct,OPTIMUS on the Boulevard,06902,original,https://www.optimushealthcare.org,true,https://optimushealthcare.org/,200,ok,2026-05-28T18:05:11+00:00
norwalk-ct,EDISON ELEMENTARY SCHOOL BASED,10573,original,https://www.opendoormedical.org,true,https://opendoorcarenetwork.org/,200,ok,2026-05-28T18:05:12+00:00
north-las-vegas-nv,"All For Health, Las Vegas",89115,original,https://www.allforhealth.org,false,https://www.allforhealth.org/,200,thin_body_114b,2026-05-28T18:05:12+00:00
north-las-vegas-nv,Nellis Family Medical and Dental Center,89110,places,https://www.nvhealthcenters.org/,false,,,"ssl_error:HTTPSConnectionPool(host='www.nvhealthcenters.org', port=443): Max retries excee",2026-05-28T18:05:12+00:00
north-las-vegas-nv,FirstMed North Las Vegas,89032,original,https://FMHWC.ORG,false,https://fmhwc.org/,200,no_html_tag,2026-05-28T18:05:12+00:00
north-las-vegas-nv,Aghaby: North Las Vegas,89030,places,https://www.acchealthcenters.org/,true,https://www.acchealthcenters.org/,200,ok,2026-05-28T18:05:12+00:00
north-las-vegas-nv,Hope Christian Health Center,89030,original,http://www.HopeHealthVegas.org,true,https://hopehealthvegas.org/,200,ok,2026-05-28T18:05:13+00:00
north-las-vegas-nv,FPCC Mobile Clinic 1,89106,places,https://firstpersonclinic.org/,true,https://www.firstpersonclinic.org/,200,ok,2026-05-28T18:05:13+00:00
norman-ok,Variety Care Norman,73069,original,https://www.varietycare.org,true,https://www.varietycare.org/,200,ok,2026-05-28T18:05:13+00:00
norman-ok,Community Health Highland Park Family Medical Center,73135,places,https://www.communityhealthok.org/,true,https://www.communityhealthok.org/,200,ok,2026-05-28T18:05:14+00:00
san-bernardino-ca,Inland Family Community Health Center,92401,original,https://www.ibhealth.org,true,https://ibhealth.org/,200,ok,2026-05-28T18:05:14+00:00
norman-ok,South Central Medical Center - Washington Site,73093,places,http://provider.kareo.com/malori-lawrence-1,true,https://www.tebra.com/care/provider/malori-lawrence-aprn-1063068088,200,ok,2026-05-28T18:05:14+00:00
san-bernardino-ca,SAC Health System Downtown Clinic,92410,original,https://www.sachealthsystem.org,true,https://www.sachealth.org/,200,ok,2026-05-28T18:05:15+00:00
san-bernardino-ca,San Bernardino Health Center,92401,places,http://www.sbcounty.gov/dph/publichealth/ph_divisions/public_health_clinics/public_health_clinics_san_bernardino.asp,true,https://dph.sbcounty.gov/,200,ok,2026-05-28T18:05:15+00:00
san-bernardino-ca,CNHF - H Street Clinic,92405,places,http://www.cnhfclinics.org/,true,https://www.cnhfclinics.org/,200,ok,2026-05-28T18:05:16+00:00
san-bernardino-ca,SJCH San Bernardino Health Center,92404,places,https://sjch.org/sb/,true,https://www.sjch.org/san-bernardino-health-center,200,ok,2026-05-28T18:05:16+00:00
san-antonio-tx,CENTROMED SARAH E DAVIDSON CLINIC,78207,original,https://www.centromedsa.com,true,https://www.centromedsa.com/,200,ok,2026-05-28T18:05:17+00:00
san-antonio-tx,San Antonio Specialty Health & Sports Medicine - Downtown,78212,original,https://communicaresa.org,true,https://communicaresa.org/,200,ok,2026-05-28T18:05:17+00:00
san-bernardino-ca,"Unicare Community Health Center, Inc. - San Bernardino 184",92404,places,https://unicarechc.org/,true,https://unicarechc.org/,200,ok,2026-05-28T18:05:17+00:00
san-antonio-tx,Lytle Community Health Center,78052,original,https://atascosahealthcenter.org,true,https://atascosahealthcenter.org/,200,ok,2026-05-28T18:05:17+00:00
saint-joseph-mi,INTERCARE CHILD AND ADOLESCENT HEALTH CENTER,49022,original,https://www.intercare.org,true,https://www.intercare.org/,200,ok,2026-05-28T18:05:18+00:00
saint-cloud-fl,Osceola Community Health Services at St. Cloud,34769,original,https://www.osceolahealthcare.org,true,https://www.osceolahealthcare.org/,200,ok,2026-05-28T18:05:18+00:00
saint-joseph-mi,Cass Family Clinic Dowagiac,49047,original,https://cassfamilyclinic.org/,true,https://cassfamilyclinic.org/,200,ok,2026-05-28T18:05:18+00:00
saint-cloud-fl,OBFH Kissimmee,34744,original,https://www.obfh.org,true,https://obfh.org/,200,ok,2026-05-28T18:05:18+00:00
saint-cloud-fl,COMMUNITY HEALTH CENTER - MEADOW WOODS FAMILY HEALTH CENTER,32824,original,https://www.chcfl.org,true,https://www.chcfl.org/,200,ok,2026-05-28T18:05:18+00:00
saint-cloud-fl,CFHC Davenport Primary Care,33837,places,https://cfhc.org/location/davenport/,true,https://cfhc.org/location/davenport/,200,ok,2026-05-28T18:05:18+00:00
saint-cloud-fl,Hoffner Health Center,32822,original,https://www.mytruehealth.org,true,https://www.mytruehealth.org/,200,ok,2026-05-28T18:05:18+00:00
saginaw-mi,Great Lakes Bay Health Centers Saginaw High,48601,original,https://greatlakesbayhealthcenters.org,true,https://greatlakesbayhealthcenters.org/,200,ok,2026-05-28T18:05:19+00:00
saginaw-mi,Clio Heath Center,48420,places,http://www.hamiltonchn.org/,true,https://hamiltonchn.org/,200,ok,2026-05-28T18:05:19+00:00
orange-park-fl,Duval Family Health Center - Enterprise,32202,original,https://www.sulzbachercenter.org,false,,,"conn_error:HTTPSConnectionPool(host='www.sulzbachercenter.org', port=443): Max retries exce",2026-05-28T18:05:19+00:00
rowlett-tx,HHM Health Mesquite Family Health Center,75150,original,https://hhmhealth.org,true,https://www.hhmhealth.org/,200,ok,2026-05-28T18:05:19+00:00
rowlett-tx,HSNT Wylie Children's Medical Clinic,75098,places,https://healthservicesntx.org/wylie-childrens-medical-clinic?utm_source=GMBSocialClimb&utm_medium=WylieChildren'sMedicalClinic,true,https://healthservicesntx.org/locations-wylie/,200,ok,2026-05-28T18:05:20+00:00
rowlett-tx,Prism Health North Texas at South Dallas Health Center,75210,original,https://www.phntx.org,true,https://www.phntx.org/,200,ok,2026-05-28T18:05:20+00:00
rowlett-tx,The Bridge,75201,original,http://www.parklandhospital.com/phhs/homeless-outreach.aspx,true,https://www.parklandhealth.org/homeless-outreach,200,ok,2026-05-28T18:05:21+00:00
rowlett-tx,Women's Health Center of Plano,75075,places,https://www.fhcntx.org/,true,https://fhcntx.org/,200,ok,2026-05-28T18:05:21+00:00
rockford-il,UI Health Mile Square Health Center L.P. Johnson Rockford,61104,places,https://hospital.uillinois.edu/patients-and-visitors/mile-square-federally-qualified-health-center/locations/lp-johnson-rockford,false,https://hospital.uillinois.edu/patients-and-visitors/mile-square-federally-qualified-health-center/locations/lp-johnson-rockford,404,http_404,2026-05-28T18:05:21+00:00
rockford-il,Aunt Martha's Rockford Community Health Center,61104,original,https://www.auntmarthas.org,true,https://www.auntmarthas.org/,200,ok,2026-05-28T18:05:22+00:00
rockford-il,Beloit Area Community Health Center Behavioral Health Clinic,53511,places,https://www.chsofwi.org/,true,https://chsofwi.org/,200,ok,2026-05-28T18:05:22+00:00
rockford-il,Crusader Clinic on West State Street,61102,original,https://www.crusaderhealth.org,true,https://www.crusaderhealth.org/,200,ok,2026-05-28T18:05:22+00:00
rochester-hills-mi,The Wellness Plan Medical Center - Pontiac,48342,original,https://www.wellplan.com,true,https://www.wellplan.com/,200,ok,2026-05-28T18:05:23+00:00
rochester-hills-mi,Brewster Elementary Empowerment Zone,48306,original,https://www.honorcommunityhealth.org,true,https://honorcommunityhealth.org/,200,ok,2026-05-28T18:05:23+00:00
rochester-hills-mi,Advantage Health,48093,places,http://ahcdetroit.org/,true,https://ahcdetroit.org/,200,ok,2026-05-28T18:05:23+00:00
rochester-hills-mi,MyCare Administration,48015,original,https://www.mycarehealthcenter.org,true,https://www.mycarehealthcenter.org/,200,ok,2026-05-28T18:05:23+00:00
oakland-ca,EAST OAKLAND HEALTH CENTER,94621,original,https://wohc@wohc.org,false,,,"conn_error:HTTPSConnectionPool(host='wohc.org', port=443): Max retries exceeded with url: /",2026-05-28T18:05:23+00:00
rochester-hills-mi,Greenfield,48075,original,https://hcdmg.org,true,https://hcdmg.org/,200,ok,2026-05-28T18:05:23+00:00
rochester-hills-mi,Anne Mare' Ice Pediatric Health Center,48075,original,https://authorityhealth.org/,true,https://authorityhealth.org/,200,ok,2026-05-28T18:05:23+00:00
riverdale-ga,The Family Health Centers at Morrow,30260,places,https://fhcga.org/,true,https://fhcga.org/,200,ok,2026-05-28T18:05:24+00:00
riverdale-ga,Healing Community Center,30310,places,https://healatlanta.org/,true,https://healatlanta.org/,200,ok,2026-05-28T18:05:24+00:00
riverdale-ga,Southside Medical Center - Riverdale clinic,30274,places,http://www.southsidemedical.net/?utm_source=GMBSocialClimb&utm_medium=SouthsideMedicalCenter,true,https://southsidemedical.net/?utm_source=GMBSocialClimb&utm_medium=SouthsideMedicalCenter,200,ok,2026-05-28T18:05:25+00:00
riverdale-ga,Mercy Care at CHRIS 180,30316,original,https://www.mercyatlanta.org,true,https://mercyatlanta.org/,200,ok,2026-05-28T18:05:25+00:00
riverdale-ga,YourTown Health,30268,original,https://www.yourtownhealth.com,true,https://www.yourtownhealth.com/,200,ok,2026-05-28T18:05:25+00:00
riverdale-ga,MedCura McNair,30032,original,https://www.medcura.org,true,https://medcura.org/,200,ok,2026-05-28T18:05:25+00:00
renton-wa,Finance Office,98057,places,https://www.dshs.wa.gov/,true,https://www.dshs.wa.gov/,200,ok,2026-05-28T18:05:26+00:00
renton-wa,Neighborcare Health at Rainier Beach,98118,original,https://www.neighborcare.org,true,https://www.neighborcare.org/,200,ok,2026-05-28T18:05:26+00:00
renton-wa,Renton Public Health Center,98056,original,https://www.kingcounty.gov/depts/health/locations/renton.aspx,true,https://kingcounty.gov/en/dept/dph/health-safety/health-centers-programs-services/public-health-centers/renton,200,ok,2026-05-28T18:05:26+00:00
renton-wa,Sea Mar CHC - Burien 8th Ave. S.,98148,original,https://www.seamar.org,true,https://www.seamar.org/,200,ok,2026-05-28T18:05:26+00:00
renton-wa,HealthPoint at Family First Community Center,98058,places,https://www.healthpointchc.org/find-clinics/family-first-community-center,true,https://www.healthpointchc.org/find-clinics/family-first-community-center,200,ok,2026-05-28T18:05:26+00:00
reno-nv,Willow Street Health Center,89502,places,https://www.nevadahealthcenters.org/,true,https://www.nevadahealthcenters.org/,200,ok,2026-05-28T18:05:27+00:00
reno-nv,Change Point,89503,original,https://www.nnhopes.org,true,https://www.nnhopes.org/,200,ok,2026-05-28T18:05:27+00:00
reno-nv,First Person Care Clinic Reno,89502,original,https://www.firstpersonclinic.org,true,https://www.firstpersonclinic.org/,200,ok,2026-05-28T18:05:27+00:00
reno-nv,Western Sierra Medical Clinic - Kings Beach,96143,original,https://www.wsmcmed.org,true,https://wsmcmed.org/,200,ok,2026-05-28T18:05:28+00:00
reno-nv,Complex Care Center (CCC),89502,original,https://www.chanevada.org,true,https://www.chanevada.org/,200,ok,2026-05-28T18:05:28+00:00
renton-wa,Seattle Roots at Step Clinic,98144,places,https://hep.org/programs/seattle-step-clinic/,false,https://www.hep.org/programs/seattle-step-clinic/,404,http_404,2026-05-28T18:05:28+00:00
reidsville-nc,TAPM-Admin Office,27405,places,https://tapmedicine.com/,true,https://tapmedicine.com/,200,ok,2026-05-28T18:05:29+00:00
reidsville-nc,Kintegra at Clover Garden School,27217,original,https://www.kintegra.org,true,https://www.kintegra.org/,200,ok,2026-05-28T18:05:29+00:00
reidsville-nc,Person Family Dental Center Caswell Site,27379,places,http://www.personfamilymedical.com/,true,https://www.personfamilymedical.com/,200,ok,2026-05-28T18:05:30+00:00
reidsville-nc,James Austin Health Center,27288,original,https://compassionhealthcare.org/james-austin-health-center/,true,https://compassionhealthcare.org/james-austin-health-center/,200,ok,2026-05-28T18:05:31+00:00
reidsville-nc,PATHS Community Medical Center  -  Danville Riverside,24541,original,https://pathsinc.org,true,https://pathsinc.org/,200,ok,2026-05-28T18:05:31+00:00
reidsville-nc,Scott Community Health Center,27217,original,https://www.piedmonthealth.org,true,https://piedmonthealth.org/,200,ok,2026-05-28T18:05:31+00:00
red-bluff-ca,ANDERSON FAMILY HEALTH CENTER,96007,original,https://www.shastahealth.org,true,https://www.shastahealth.org/,200,ok,2026-05-28T18:05:31+00:00
red-bluff-ca,Greenville Rancheria Dental Clinic,96080,places,https://www.grth.org/services/dental,true,https://www.grth.org/services/dental,200,ok,2026-05-28T18:05:32+00:00
rancho-cucamonga-ca,Euclid Community Health Center,91786,places,https://www.hsa.care/,true,https://hsa.care/,200,ok,2026-05-28T18:05:32+00:00
red-bluff-ca,Ampla Health Los Molinos Medical,96055,original,https://www.amplahealth.org,true,https://www.amplahealth.org/,200,ok,2026-05-28T18:05:33+00:00
rancho-cucamonga-ca,"Central City Community Health Center, Inc - Benson",91786,places,https://centralcityhealth.org/,true,https://centralcityhealth.org/,200,ok,2026-05-28T18:05:33+00:00
rancho-cucamonga-ca,"Friends of Family Health Center - 1129 W. 4th Street, Ontario",91762,original,https://www.fofhealthcenter.org,true,https://fofhealthcenter.org/,200,ok,2026-05-28T18:05:33+00:00
rancho-cucamonga-ca,"Unicare Community Health Center, Inc.",91762,original,https://www.unicarechc.org,true,https://unicarechc.org/,200,ok,2026-05-28T18:05:34+00:00
port-arthur-tx,Triangle Area Network,77702,original,https://tanhealthcare.org,true,https://www.tanhealthcare.org/,200,ok,2026-05-28T18:05:34+00:00
port-arthur-tx,Legacy Central Beaumont Stagg Dr.,77701,original,https://legacycommunityhealth.org,true,https://legacycommunityhealth.org/,200,ok,2026-05-28T18:05:35+00:00
pomona-ca,East Valley Community Health Center,91766,original,https://www.evchc.org,true,https://www.evchc.org/,200,ok,2026-05-28T18:05:35+00:00
port-arthur-tx,"GULF COAST HEALTH CENTER, INC. - WEST SIDE",77640,original,https://WWW.GULFCOASTHC.ORG,true,https://gulfcoasthc.org/,200,ok,2026-05-28T18:05:35+00:00
pomona-ca,Mission Blvd.,91766,places,http://fenixdoctors.com/component/content/article/11-doctors/57-luis-perez-md,false,,,dns_failure,2026-05-28T18:05:35+00:00
pomona-ca,East Valley CHC - Pomona/Garey,91766,original,https://evchc.org,true,https://www.evchc.org/,200,ok,2026-05-28T18:05:35+00:00
rowlett-tx,Foremost Family Health Center - Balch Springs,75180,original,https://www.foremostfhc.org,false,,,"conn_error:HTTPSConnectionPool(host='www.foremostfhc.org', port=443): Max retries exceeded ",2026-05-28T18:05:36+00:00
pomona-ca,Centro Medico- Holt,91768,original,https://centromedicoclinic.com,true,https://www.centromedicoclinic.com/,200,ok,2026-05-28T18:05:36+00:00
pomona-ca,Mission City Community Network-Orange Grove,91767,original,https://www.mccn.org,true,https://mccn.org/,200,ok,2026-05-28T18:05:36+00:00
philadelphia-pa,Cottman Community Health Center,19149,original,https://www.spectrumhs.org,true,https://www.spectrumhs.org/,200,ok,2026-05-28T18:05:36+00:00
philadelphia-pa,Philadelphia District Health Center #10,19149,original,http://www.phila.gov/health/index.html,true,https://www.phila.gov/departments/department-of-public-health/,200,ok,2026-05-28T18:05:36+00:00
philadelphia-pa,Parkview Women and Children's Health Center,19124,places,https://dvch.org/parkview-health-center/,true,https://dvch.org/parkview-health-center/,200,ok,2026-05-28T18:05:36+00:00
philadelphia-pa,Rising Sun Health Center,19120,places,https://www.phmc.org/site/programs/health-care-centers/rising-sun,true,https://phmc.org/program/rising-sun-health-center/,200,ok,2026-05-28T18:05:36+00:00
pomona-ca,"Unicare Community Health Center, Inc. - Pomona",91767,original,https://www.unicarechc.org,true,https://unicarechc.org/,200,ok,2026-05-28T18:05:37+00:00
petersburg-va,CVHS Downtown Petersburg,23803,original,https://www.cvhsinc.org,true,https://www.cvhsinc.org/,200,ok,2026-05-28T18:05:37+00:00
petersburg-va,Dinwiddie Medical Center and Counseling Center,23841,places,https://sdhsinc.com/locations/dinwiddie/,true,https://sdhsinc.com/locations/dinwiddie/,200,ok,2026-05-28T18:05:37+00:00
petersburg-va,Stony Creek Community Health Center DBA Stony Creek Pharmacy,23882,places,https://stonycreekhealth.com/,true,https://stonycreekhealth.com/,200,ok,2026-05-28T18:05:37+00:00
philadelphia-pa,Pathways to Housing - PA,19141,original,http://www.pathwaystohousing.org/site/pa/,true,https://www.pathwayshousingfirst.org/,200,ok,2026-05-28T18:05:38+00:00
petersburg-va,Waverly Medical Center,23890,original,https://NONE,false,,,dns_failure,2026-05-28T18:05:38+00:00
philadelphia-pa,FRANKFORD AVENUE HEALTH CENTER,19124,original,https://WWW.GPHAINC.ORG,true,https://gphainc.org/,200,ok,2026-05-28T18:05:38+00:00
terre-haute-in,JR Pharmacy Poplar,47807,places,http://pharmacy.valleyprohealth.org/,true,https://pharmacy.valleyprohealth.org/,200,ok,2026-05-28T18:05:39+00:00
terre-haute-in,"Wabash Valley Health Center, Inc.",47807,original,https://www.wabashvalleyhealthcenter.org,true,https://www.wabashvalleyhealthcenter.org/,200,ok,2026-05-28T18:05:40+00:00
terre-haute-in,Greene County Health- Shakamak,47438,places,http://gc-health.org/contact.php,true,http://gc-health.org/contact.php,200,ok,2026-05-28T18:05:40+00:00
terre-haute-in,Grace Clinic - Vigo County,47804,original,http://www.hamiltoncenter.org,true,https://www.hamiltoncenter.org/,200,ok,2026-05-28T18:05:40+00:00
taunton-ma,Manet at Taunton--(Suite 140),02780,original,https://www.manetchc.org,true,https://www.manetchc.org/,200,ok,2026-05-28T18:05:40+00:00
taunton-ma,"Elder Service Plan, Brockton",02301,original,https://www.hhsi.us,true,https://hhsi.us/,200,ok,2026-05-28T18:05:41+00:00
petersburg-va,The Southside Community Health Center of Greater Richmond,23224,places,http://www.dailyplanetva.org/,true,https://dailyplanetva.org/,200,ok,2026-05-28T18:05:41+00:00
taunton-ma,BNHC Manley Street site,02301,places,http://www.bnhc.org/,true,https://www.bnhc.org/,200,ok,2026-05-28T18:05:42+00:00
taunton-ma,Adams-Farley Counseling Center,02915,original,https://www.ebcap.org,false,,,"ssl_error:HTTPSConnectionPool(host='www.ebcap.org', port=443): Max retries exceeded with u",2026-05-28T18:05:42+00:00
taunton-ma,SSTAR Integrated Health Services Center,02720,original,https://www.sstar.org,true,https://www.sstar.org/,200,ok,2026-05-28T18:05:44+00:00
sunnyvale-ca,Mayview Community Health Center Sunnyvale a Member of Ravenswood Family Health Network,94085,places,http://www.mayview.org/,true,https://www.immobilier-gratuit.net/,200,ok,2026-05-28T18:05:44+00:00
taunton-ma,BVCHC DENTAL Health Center,02860,original,https://www.bvchc.org,true,https://www.bvchc.org/,200,ok,2026-05-28T18:05:44+00:00
sunnyvale-ca,Valley Health Center Sunnyvale,94086,original,http://www.scvmed.org/SCC/docs%2FSanta%20Clara%20Valley%20Medical%20Center%20%28DEP%29%2Fattachments%2FSCVHC-ClinicCards2008FairOaks.pdf,false,http://www.scvmed.org/SCC/docs%2FSanta%20Clara%20Valley%20Medical%20Center%20%28DEP%29%2Fattachments%2FSCVHC-ClinicCards2008FairOaks.pdf,404,http_404,2026-05-28T18:05:44+00:00
petersburg-va,Bermuda Medical Center,23237,original,https://www.cahealthnet.org,true,https://cahealthnet.org/,200,ok,2026-05-28T18:05:44+00:00
sunnyvale-ca,Indian Health Center of Santa Clara Valley - Family Medicine Center,95128,original,https://www.indianhealthcenter.org,true,https://indianhealthcenter.org/,200,ok,2026-05-28T18:05:44+00:00
sunnyvale-ca,NORTH EAST MEDICAL SERVICES - 1870 LUNDY,95131,original,https://www.nems.org/,true,https://www.nems.org/,200,ok,2026-05-28T18:05:45+00:00
sugar-land-tx,St. Hope Community Health Center-Sugar Land,77478,places,http://offeringhope.org/,true,https://www.offeringhope.org/,200,ok,2026-05-28T18:05:45+00:00
sunnyvale-ca,AACI,95128,original,http://aaci.org/main/programs/health/#health-center,false,https://aaci.org/main/programs/health/#health-center,404,http_404,2026-05-28T18:05:46+00:00
sugar-land-tx,HOPE Clinic Alief,77083,original,https://www.hopechc.org,true,https://www.hopechc.org/,200,ok,2026-05-28T18:05:46+00:00
sugar-land-tx,Legacy Sugardale Fountains,77477,places,https://www.legacycommunityhealth.org/legacy-stafford-fountains/,true,https://www.legacycommunityhealth.org/legacy-stafford-fountains/,200,ok,2026-05-28T18:05:47+00:00
sugar-land-tx,Stafford Center,77477,original,https://www.myaccesshealth.org,true,https://www.myaccesshealth.org/,200,ok,2026-05-28T18:05:47+00:00
sunnyvale-ca,Healthcare to the Homeless,95002,original,https://www.gardnerhealthservices.org,true,https://gardnerhealthservices.org/,200,ok,2026-05-28T18:05:47+00:00
stuart-fl,"Florida Community Health Center, Inc. - Stuart",34994,original,https://www.fchcinc.org,true,https://www.fchcinc.org/,200,ok,2026-05-28T18:05:47+00:00
sugar-land-tx,Admin - Westwood,77036,places,https://www.boxerproperty.com/office-space/houston/10039-bissonnet-street?utm_source=google_business_profile&utm_medium=web&utm_campaign=google_map_boxer&utm_term=prospect,true,https://www.boxerproperty.com/office-space/houston/10039-bissonnet-street?utm_source=google_business_profile&utm_medium=web&utm_campaign=google_map_boxer&utm_term=prospect,200,ok,2026-05-28T18:05:47+00:00
sugar-land-tx,MyCHN at Westwood,77036,original,https://www.mychn.org,true,https://mychn.org/,200,ok,2026-05-28T18:05:48+00:00
spring-hill-fl,Hudson Health Center,34669,original,https://www.ccrhealth.org,true,https://www.ccrhealth.org/,200,ok,2026-05-28T18:05:48+00:00
stuart-fl,Health Care District Community Health Center - Jupiter,33458,original,https://www.hcdpbc.org/for-patients/primary-care-clinics,true,https://www.hcdpbc.org/for-patients/primary-care-clinics,200,ok,2026-05-28T18:05:48+00:00
spring-hill-fl,Spring Hill Family Health Center,34606,original,https://www.premierhc.org,true,https://premierhc.org/,200,ok,2026-05-28T18:05:48+00:00
spring-hill-fl,Langley Health Services - Homosassa,34446,places,https://langleyhealth.com/homosassa/,true,https://langleyhealth.com/homosassa/,200,ok,2026-05-28T18:05:48+00:00
stuart-fl,WFHC Behavioral Health Fort Pierce,34950,original,https://www.wfhcfl.org,true,https://wfhcfl.org/,200,ok,2026-05-28T18:05:49+00:00
spring-hill-fl,METRO New Port Richey,34652,original,https://www.metrotampabay.org,true,https://metrotampabay.org/,200,ok,2026-05-28T18:05:49+00:00
south-bend-in,HealthLinc Centennial,46601,places,https://healthlincchc.org/locations/centennial/,true,https://healthlincchc.org/locations/centennial/,200,ok,2026-05-28T18:05:49+00:00
south-bend-in,Bowen Health South Bend,46613,places,https://www.bowenhealth.org/,true,https://www.bowenhealth.org/,200,ok,2026-05-28T18:05:49+00:00
south-bend-in,Heart City Womens Health,46514,places,http://www.heartcityhealth.org/women/?utm_source=GMBlisting&utm_medium=organic,true,https://www.heartcityhealth.org/women/?utm_source=GMBlisting&utm_medium=organic,200,ok,2026-05-28T18:05:50+00:00
south-bend-in,IHC at Oaklawn,46617,places,http://www.oaklawn.org/services#.VfbD32xStBc,true,https://oaklawn.org/main/our-services/access-services/#.VfbD32xStBc,200,ok,2026-05-28T18:05:50+00:00
sherman-oaks-ca,Eisner Health Intergenerational Health Center,91403,original,https://www.eisnerhealth.org,false,,,"ssl_error:HTTPSConnectionPool(host='www.eisnerhealth.org', port=443): Max retries exceeded",2026-05-28T18:05:51+00:00
south-bend-in,Niles Community Health Center,49120,places,http://www.cassfamilyclinic.org/,true,https://cassfamilyclinic.org/,200,ok,2026-05-28T18:05:51+00:00
south-bend-in,Westend Community Health Center,46526,original,https://www.mchcc.org,true,https://mchcc.org/about,200,ok,2026-05-28T18:05:51+00:00
sherman-oaks-ca,Complete Care Community Health Center-Sherman Oaks 2,91403,places,https://shermanoakscompletecare.com/,true,https://shermanoakscompletecare.com/,200,ok,2026-05-28T18:05:51+00:00
sherman-oaks-ca,Valley Community Healthcare,91423,places,https://valleycommunityhealthcare.org/,true,https://valleycommunityhealthcare.org/,200,ok,2026-05-28T18:05:52+00:00
