slug,city,state,fqhc_name,address,city_addr,state_addr,zip,phone,website,services_includes_lab,distance_miles,website_source
petersburg-va,Petersburg,VA,The Southside Community Health Center of Greater Richmond,180 E Belt Blvd,Richmond,VA,23224,(804) 292-3011,http://www.dailyplanetva.org/,true,19.95,places
petersburg-va,Petersburg,VA,Waverly Medical Center,344 W Main St,Waverly,VA,23890,(804) 834-8871,https://NONE,true,22.48,original
terre-haute-in,Terre Haute,IN,JR Pharmacy Poplar,1101 Poplar St,Terre Haute,IN,47807,(812) 478-0459,http://pharmacy.valleyprohealth.org/,false,0.76,places
terre-haute-in,Terre Haute,IN,Grace Clinic - Vigo County,622 8th Ave,Terre Haute,IN,47804,(812) 231-8377,http://www.hamiltoncenter.org,true,1.28,original
terre-haute-in,Terre Haute,IN,"Wabash Valley Health Center, Inc.",1436 Locust St,Terre Haute,IN,47807,(812) 232-7447,https://www.wabashvalleyhealthcenter.org,true,1.28,original
terre-haute-in,Terre Haute,IN,Greene County Health- Shakamak,326 E Main St,Jasonville,IN,47438,(812) 665-9000,http://gc-health.org/contact.php,true,23.99,places
taunton-ma,Taunton,MA,Manet at Taunton--(Suite 140),1 Washington Street,Taunton,MA,02780,(508) 822-5500,https://www.manetchc.org,true,0.23,original
taunton-ma,Taunton,MA,BNHC Manley Street site,124 Manley Street,Brockton,MA,02301,(508) 559-6699,http://www.bnhc.org/,true,10.97,places
taunton-ma,Taunton,MA,"Elder Service Plan, Brockton",479 Torrey St,Brockton,MA,02301,(617) 533-2400,https://www.hhsi.us,true,11.66,original
taunton-ma,Taunton,MA,SSTAR Integrated Health Services Center,75 Weaver St,Fall River,MA,02720,(508) 675-1054,https://www.sstar.org,true,12.44,original
taunton-ma,Taunton,MA,Adams-Farley Counseling Center,610 Wampanoag Trl,Riverside,RI,02915,(401) 431-9870,https://www.ebcap.org,true,14.39,original
taunton-ma,Taunton,MA,BVCHC DENTAL Health Center,210 Main St,Pawtucket,RI,02860,(401) 729-5239,https://www.bvchc.org,true,14.63,original
sunnyvale-ca,Sunnyvale,CA,Valley Health Center Sunnyvale,660 S Fair Oaks Ave,Sunnyvale,CA,94086,(408) 992-4980,http://www.scvmed.org/SCC/docs%2FSanta%20Clara%20Valley%20Medical%20Center%20%28DEP%29%2Fattachments%2FSCVHC-ClinicCards2008FairOaks.pdf,true,0.69,original
sunnyvale-ca,Sunnyvale,CA,Mayview Community Health Center Sunnyvale a Member of Ravenswood Family Health Network,785 Morse Ave,Sunnyvale,CA,94085,(408) 746-0455,http://www.mayview.org/,true,1.94,places
sunnyvale-ca,Sunnyvale,CA,Healthcare to the Homeless,1621 Gold St,Alviso,CA,95002,(408) 935-3918,https://www.gardnerhealthservices.org,true,5.07,original
sunnyvale-ca,Sunnyvale,CA,Indian Health Center of Santa Clara Valley - Family Medicine Center,455 Oconnor Dr STE 200,San Jose,CA,95128,(408) 283-7676,https://www.indianhealthcenter.org,true,5.98,original
sunnyvale-ca,Sunnyvale,CA,AACI,"2400 Moorpark Ave, Suite 300",San Jose,CA,95128,(408) 975-2763,http://aaci.org/main/programs/health/#health-center,true,6.51,original
sunnyvale-ca,Sunnyvale,CA,NORTH EAST MEDICAL SERVICES - 1870 LUNDY,1870 Lundy Ave,San Jose,CA,95131,(888) 500-1886,https://www.nems.org/,true,8.13,original
sugar-land-tx,Sugar Land,TX,St. Hope Community Health Center-Sugar Land,14815 Southwest Fwy,Sugar Land,TX,77478,(281) 277-8571,http://offeringhope.org/,true,1.86,places
sugar-land-tx,Sugar Land,TX,Legacy Sugardale Fountains,12540 Sugardale Dr,Stafford,TX,77477,(832) 548-5000,https://www.legacycommunityhealth.org/legacy-stafford-fountains/,true,2.23,places
sugar-land-tx,Sugar Land,TX,Stafford Center,"10435 Greenbough Dr, Ste 300",Stafford,TX,77477,(281) 261-0182,https://www.myaccesshealth.org,true,3.65,original
sugar-land-tx,Sugar Land,TX,HOPE Clinic Alief,13930 Bellaire Blvd,Houston,TX,77083,(713) 773-0803,https://www.hopechc.org,true,4.89,original
sugar-land-tx,Sugar Land,TX,Admin - Westwood,10039 Bissonnet St,Houston,TX,77036,(713) 771-2292,https://www.boxerproperty.com/office-space/houston/10039-bissonnet-street?utm_source=google_business_profile&utm_medium=web&utm_campaign=google_map_boxer&utm_term=prospect,true,4.93,places
sugar-land-tx,Sugar Land,TX,MyCHN at Westwood,"9700 Bissonnet St, Suite 1000 W",Houston,TX,77036,(281) 824-1480,https://www.mychn.org,true,5.46,original
stuart-fl,Stuart,FL,"Florida Community Health Center, Inc. - Stuart",3441 SE Willoughby Blvd,Stuart,FL,34994,(772) 403-5650,https://www.fchcinc.org,true,2.35,original
stuart-fl,Stuart,FL,WFHC Behavioral Health Fort Pierce,710 N 6th St,Fort Pierce,FL,34950,(772) 925-8200,https://www.wfhcfl.org,true,18.43,original
stuart-fl,Stuart,FL,Health Care District Community Health Center - Jupiter,411 W Indiantown Rd,Jupiter,FL,33458,(561) 642-1000,https://www.hcdpbc.org/for-patients/primary-care-clinics,true,20.46,original
spring-hill-fl,Spring Hill,FL,Spring Hill Family Health Center,7551 Forest Oaks Blvd,Spring Hill,FL,34606,(352) 518-2000,https://www.premierhc.org,true,3.99,original
spring-hill-fl,Spring Hill,FL,Hudson Health Center,14730 Cobra Way,Hudson,FL,34669,(352) 565-7342,https://www.ccrhealth.org,true,10.16,original
spring-hill-fl,Spring Hill,FL,Langley Health Services - Homosassa,7945 S Suncoast Blvd,Homosassa,FL,34446,(352) 793-5900,https://langleyhealth.com/homosassa/,true,18.74,places
spring-hill-fl,Spring Hill,FL,METRO New Port Richey,4747 US Highway 19,New Port Richey,FL,34652,(727) 494-7625,https://www.metrotampabay.org,true,21.16,original
spring-hill-fl,Spring Hill,FL,TFHC Lutz,19203 N Dale Mabry Hwy,Lutz,FL,33548,(813) 599-6188,https://www.tampafamilyHC.com,true,22.33,original
south-bend-in,South Bend,IN,IHC at Oaklawn,415 E Madison St,South Bend,IN,46617,(574) 234-9033,http://www.oaklawn.org/services#.VfbD32xStBc,true,0.44,places
south-bend-in,South Bend,IN,HealthLinc Centennial,"621 Memorial Dr, Ste 402",South Bend,IN,46601,(888) 580-1060,https://healthlincchc.org/locations/centennial/,true,0.54,places
south-bend-in,South Bend,IN,Bowen Health South Bend,405 E Dubail Ave,South Bend,IN,46613,(800) 342-5653,https://www.bowenhealth.org/,true,1.38,places
south-bend-in,South Bend,IN,Niles Community Health Center,1951 Oak St,Niles,MI,49120,(269) 262-4749,http://www.cassfamilyclinic.org/,true,10.51,places
south-bend-in,South Bend,IN,Heart City Womens Health,1545 Cassopolis St,Elkhart,IN,46514,(574) 293-0052,http://www.heartcityhealth.org/women/?utm_source=GMBlisting&utm_medium=organic,true,14.57,places
south-bend-in,South Bend,IN,Westend Community Health Center,2606 Peddlers Village Rd,Goshen,IN,46526,(574) 534-3300,https://www.mchcc.org,true,19.81,original
sherman-oaks-ca,Sherman Oaks,CA,Eisner Health Intergenerational Health Center,"15477 Ventura Blvd, Ste 300",Sherman Oaks,CA,91403,(818) 907-0322,https://www.eisnerhealth.org,true,0.66,original
sherman-oaks-ca,Sherman Oaks,CA,Complete Care Community Health Center-Sherman Oaks 2,"4849 Van Nuys Blvd, Ste 102",Sherman Oaks,CA,91403,(310) 706-2033,https://shermanoakscompletecare.com/,true,0.85,places
sherman-oaks-ca,Sherman Oaks,CA,Valley Community Healthcare,13400 Riverside Dr STE 300,Sherman Oaks,CA,91423,(818) 763-8836,https://valleycommunityhealthcare.org/,true,2.08,places
sherman-oaks-ca,Sherman Oaks,CA,Clinica Romero - San Fernando Valley,"6330 Van Nuys Blvd, #A",Van Nuys,CA,91401,(818) 994-9822,https://clinicaromero.com/,true,2.45,places
sherman-oaks-ca,Sherman Oaks,CA,"Center for Family Health & Education, Inc. dba Priority Care Medical Group - Van Nuys","14407 Hamlin St, Ste B",Van Nuys,CA,91401,(818) 781-2330,https://www.cffhae.org,true,2.69,original
sherman-oaks-ca,Sherman Oaks,CA,SCMC Van Nuys,14550 Haynes St,Van Nuys,CA,91411,(818) 650-6700,http://www.scmedcenter.org/,true,2.69,original
seattle-wa,Seattle,WA,STD Program Public Health,908 Jefferson St,Seattle,WA,98104,(206) 744-3590,http://www.kingcounty.gov/healthservices/health/communicable/hiv/resources/testing.aspx,true,0.53,original
seattle-wa,Seattle,WA,Neighborcare Health at Pike Place Market,1930 Post Aly,Seattle,WA,98101,(206) 728-4143,https://www.neighborcare.org,true,0.57,original
seattle-wa,Seattle,WA,Seattle Indian Health Board - Pioneer Square,124 2nd Ave S,Seattle,WA,98104,(206) 324-9360,https://www.sihb.org,true,0.74,original
seattle-wa,Seattle,WA,ICHS - International District Medical & Dental Clinic,720 8th Ave S,Seattle,WA,98104,(206) 788-3700,https://www.ichs.com,true,1.13,original
seattle-wa,Seattle,WA,Seattle Roots at Step Clinic,1621 S Jackson St STE 201,Seattle,WA,98144,(206) 732-0311,https://hep.org/programs/seattle-step-clinic/,true,1.25,places
seattle-wa,Seattle,WA,Sea Mar CHC - Seattle 8720 14th Ave. S.,8720 14th Ave S,Seattle,WA,98108,(206) 762-3730,https://www.seamar.org,true,6.02,original
scottsdale-az,Scottsdale,AZ,Cholla Health Center,8705 E McDowell Rd,Scottsdale,AZ,85257,(480) 882-4545,https://www.noahhelps.org,true,3.98,original
scottsdale-az,Scottsdale,AZ,McDowell Road Integrated Care,4909 East Mcdowell Road,Phoenix,AZ,85008,(602) 685-6000,https://www.terroshealth.org,true,5.65,original
scottsdale-az,Scottsdale,AZ,Mountain Park Health Center - Balsz,1300 N 48th St,Phoenix,AZ,85008,(602) 243-7277,https://www.mountainparkhealth.org,true,5.92,original
scottsdale-az,Scottsdale,AZ,Valle del Sol_Mesa_334,334 W 10th Pl STE 101,Mesa,AZ,85201,(602) 258-6797,https://www.valledelsol.com/?utm_source=GMBlistingEastValley&utm_medium=referral,true,7.15,places
scottsdale-az,Scottsdale,AZ,Adelante Healthcare Roosevelt,3130 E Roosevelt St,Phoenix,AZ,85008,(480) 964-2273,https://adelantehealthcare.com/locations/central-phoenix-roosevelt/,true,7.65,places
scottsdale-az,Scottsdale,AZ,Circle the City Family Health Center - UMOM Campus,3333 E Van Buren St,Phoenix,AZ,85008,(602) 776-7676,https://www.circlethecity.org,true,7.75,original
santa-clarita-ca,Santa Clarita,CA,Canyon Country Health Center,27225 Camp Plenty Rd STE 2,Canyon Country,CA,91351,(661) 424-1220,https://www.sdfhc.org,true,3.08,original
santa-clarita-ca,Santa Clarita,CA,NEVHC Santa Clarita Health Center,18533 Soledad Canyon Rd,Canyon Country,CA,91351,(661) 673-8800,https://www.nevhc.org,true,3.51,original
santa-clarita-ca,Santa Clarita,CA,Benevolence Health Center - Sylmar,"12610 Glenoaks Blvd, Floor 1",Sylmar,CA,91342,(818) 361-4111,http://www.clinicshere.com/clinica-de-salud-familiar-sylmar-ca/,true,11.44,places
santa-clarita-ca,Santa Clarita,CA,Community Medical Wellness Centers USA-Sylmar,14117 Hubbard St UNIT M,Sylmar,CA,91342,(818) 833-3066,https://cmwcusa.org/,true,11.49,places
santa-clarita-ca,Santa Clarita,CA,Santo Nino Mission Hills,"14901 Rinaldi St, Suite 203",Mission Hills,CA,91345,(818) 365-8553,https://locations.lakesidemed.com/mission-hills/?utm_campaign=gmb&utm_medium=organic&utm_source=local,true,12.61,places
santa-clarita-ca,Santa Clarita,CA,"Center for Family Health & Education, Inc. dba Priority Care Medical Group - Mission Hills","14901 Rinaldi St, Ste 202",Mission Hills,CA,91345,(818) 361-7358,https://www.cffhae.org,true,12.61,original
santa-ana-ca,Santa Ana,CA,Yehowa Medical Services  -  North Main,"517 N Main St, Suite 220",Santa Ana,CA,92701,(323) 776-1500,https://ymedical.org/,true,0.57,original
santa-ana-ca,Santa Ana,CA,Access-Santa Ana,"520 N Main St, Ste 120",Santa Ana,CA,92701,(714) 352-8500,https://accessfqhc.org,true,0.58,original
santa-ana-ca,Santa Ana,CA,UC IRVINE FAMILY HEALTH CENTER - SANTA ANA,800 N Main St,Santa Ana,CA,92701,(714) 480-2443,http://www.ucirvinehealth.org/locations/santa-ana/family-health-center-santa-ana/,true,0.6,original
santa-ana-ca,Santa Ana,CA,"COMMUNITY MEDICINE INC., SANTA ANA",301 N Main St,Santa Ana,CA,92701,(714) 547-6641,https://www.communitymedicineinv.org,true,0.61,original
santa-ana-ca,Santa Ana,CA,Serve The People Community Health Center,"1206 E 17th St, Ste 101",Santa Ana,CA,92701,(714) 392-6626,https://www.Serve-The-People.com,true,0.67,original
santa-ana-ca,Santa Ana,CA,SOS-El Sol Wellness Center-Broadway,1014 N Broadway,Santa Ana,CA,92701,(949) 270-2100,https://www.shareourselves.org,true,0.74,original
san-francisco-ca,San Francisco,CA,HealthRIGHT 360 Integrated Care Center,1563 Mission St,San Francisco,CA,94103,(415) 746-1940,https://www.healthright360.org,true,0.13,original
san-francisco-ca,San Francisco,CA,Haight Ashbury Integrated Care Center,1563 Mission St,San Francisco,CA,94103,(415) 746-1940,http://www.healthright360.org/,true,0.13,places
san-francisco-ca,San Francisco,CA,API Wellness at San Francisco LGBT Center,1800 Market St,San Francisco,CA,94102,415-292-3400 x750,https://psychiatricalternatives.com/,true,0.33,places
san-francisco-ca,San Francisco,CA,Lyon-Martin Community Health Services,1735 Mission St,San Francisco,CA,94103,(415) 565-7667,https://lyon-martin.org/,true,0.38,original
san-francisco-ca,San Francisco,CA,NORTH EAST MEDICAL SERVICES - POLK,650 Polk St,San Francisco,CA,94102,(888) 500-1886,https://www.nems.org/,true,0.55,original
san-francisco-ca,San Francisco,CA,SMHC Pharmacy,255 7th St,San Francisco,CA,94103,(628) 230-6166,http://www.equityhealth.org/,false,0.61,places
san-dimas-ca,San Dimas,CA,Southern California Medical Center - San Dimas,314 W Arrow Hwy,San Dimas,CA,91773,(909) 620-8500,https://www.scmedcenter.org,true,0.3,original
san-dimas-ca,San Dimas,CA,BHS Mobile Health Center,2180 Valley Blvd,Pomona,CA,91768,(310) 679-0467,https://bhs-inc.org,true,3.21,original
san-dimas-ca,San Dimas,CA,AltaMed PACE  -  Pomona,2277 N Garey Ave,Pomona,CA,91767,(855) 252-7223,https://www.altamed.org/PACE,true,3.86,places
san-dimas-ca,San Dimas,CA,Mission City Community Network-Orange Grove,"1818 N Orange Grove Ave, Ste 205",Pomona,CA,91767,(909) 624-6100,https://www.mccn.org,true,4.27,original
san-dimas-ca,San Dimas,CA,Centro Medico- Holt,502 West Holt Avenue,Pomona,CA,91768,(951) 278-3196,https://centromedicoclinic.com,true,4.4,original
san-dimas-ca,San Dimas,CA,EVCHC - Covina Health Center,276 W College St,Covina,CA,91723,(626) 919-5724,https://www.evchc.org,true,4.54,original
san-diego-ca,San Diego,CA,Downtown Family Health Center at Connections,"1250 6th Ave, Ste 100",San Diego,CA,92101,(619) 515-2525,https://www.fhcsd.org/downtown-family-health-center-at-connections/,true,0.0,places
san-diego-ca,San Diego,CA,San Ysidro Health Senior Dental Center,1525 4th Ave STE 201,San Diego,CA,92101,(619) 662-4100,https://sydentalcare.com/,true,0.24,places
san-diego-ca,San Diego,CA,San Diego Community Health Center,2602 1st Ave,San Diego,CA,92103,(619) 234-2158,https://www.sdaihc.org,true,1.02,original
san-diego-ca,San Diego,CA,St Vincent de Paul Village Family Health Center,16 15th St,San Diego,CA,92101,(619) 645-6405,https://my.neighbor.org/clinic,true,1.03,original
san-diego-ca,San Diego,CA,Central Elementary School,3878 Orange Ave,San Diego,CA,92105,(619) 280-2058,https://www.sdfamilycare.org,true,3.71,original
san-diego-ca,San Diego,CA,La Maestra Monroe Clark Middle School Clinic,4388 Thorn St BLDG 300,San Diego,CA,92105,(619) 563-6801,https://www.lamaestra.org,true,3.73,original
yakima-wa,Yakima,WA,Neighborhood Health Services - Terrace Heights,2501 Business Ln,Yakima,WA,98901,(509) 853-2385,https://www.ynhs.org,true,0.53,original
yakima-wa,Yakima,WA,"Yakima Administration, Terrace Heights",601 N Keys Rd,Yakima,WA,98901,(509) 225-3388,https://www.yvfwc.com,true,0.6,original
yakima-wa,Yakima,WA,CHCW 401,401 Tieton Dr,Yakima,WA,98902,(509) 494-6700,http://chcw.org/,true,1.88,places
wilmington-de,Wilmington,DE,Westside Family Healthcare - Administration Office,"300 Water St, Ste 200",Wilmington,DE,19801,(302) 656-8292,https://www.westsidehealth.org,true,0.34,original
wilmington-de,Wilmington,DE,HENRIETTA JOHNSON MEDICAL CENTER,601 New Castle Ave,Wilmington,DE,19801,(302) 655-6187,https://www.hjmc.org,true,0.77,original
wilmington-de,Wilmington,DE,LCH Health and Community Services,731 W Cypress St,Kennett Square,PA,19348,(610) 444-7550,https://www.lacomunidadhispana.org,true,11.79,original
wilmington-de,Wilmington,DE,SALEM HEALTH CENTER,238 E Broadway,Salem,NJ,08079,856-935-7711 x6415,https://www.sjfmc.org,true,12.42,original
wilmington-de,Wilmington,DE,ChesPenn Center for Family Health at Eastside,125 E 9th St,Chester,PA,19013,(610) 872-6131,https://www.chespenn.org,true,12.85,original
wilmington-de,Wilmington,DE,GPHA - Spectrum Behavioral Healthcare Center,1489 Baltimore Pike STE 300 STE 300,Springfield,PA,19064,(484) 472-7430,,true,15.78,
westminster-md,Westminster,MD,HANOVER CENTER,1230 High St,Hanover,PA,17331,(717) 632-9052,https://www.familyfirsthealth.org,true,18.53,original
westminster-md,Westminster,MD,PARK WEST MEDICAL CENTER - PLAZA SITE,4120 Patterson Ave,Baltimore,MD,21215,(410) 764-2266,http://www.parkwestmed.org/,true,20.74,places
westminster-md,Westminster,MD,"Chase Brexton Health Services, Inc. at Security Square Center","6901 Security Blvd, Ste 200",Windsor Mill,MD,21244,(410) 496-6441,http://www.chasebrexton.org/?utm_source=GMBSocialClimb&utm_medium=ChaseBrextonHealthCare-RandallstownCenter,true,21.22,places
westminster-md,Westminster,MD,The City of Frederick Housing and Human Services/FCAA,100 S Market St,Frederick,MD,21701,(301) 600-1506,https://www.cityoffrederick.com/fcaa,true,24.36,original
westminster-ca,Westminster,CA,FTOC Magnolia Medical Clinic,"14571 Magnolia St, Suite 207",Westminster,CA,92683,(714) 665-9890,https://familiestogetheroc.org/locations/magnolia-imaging,true,1.06,places
westminster-ca,Westminster,CA,Nhan Hoa Comprehensive Health Care Clinic,7861 Garden Grove Blvd,Garden Grove,CA,92841,(714) 898-8888,www.nhanhoa.org,true,1.47,hrsa
westminster-ca,Westminster,CA,Livingstone Community Health Clinic,"12362 Beach Blvd, Ste 10",Stanton,CA,90680,(714) 248-9500,http://www.livingstonecdc.com/,true,2.09,places
westminster-ca,Westminster,CA,"Central City Community Health Center, Inc.- Stanton",12116 Beach Blvd,Stanton,CA,90680,(714) 898-2222,https://www.centralcityhealth.org,true,2.31,original
westminster-ca,Westminster,CA,"Southland Integrated Services, Inc.",9862 Chapman Ave,Garden Grove,CA,92841,(714) 620-7001,https://www.southlandintegrated.org,true,3.0,original
westminster-ca,Westminster,CA,AltaMed Medical and Dental Group: Huntington Beach Community Clinic,8041 Newman Ave,Huntington Beach,CA,92647,(888) 499-9303,https://www.altamed.org,true,3.31,original
wellington-fl,Wellington,FL,FoundCare -Yolette Bonnet Center,5867 Okeechobee Blvd,West Palm Beach,FL,33417,(561) 432-5849,http://www.foundcare.org/,true,7.43,places
wellington-fl,Wellington,FL,FAU/NCHA Westgate Community Health Center,1650 Osceola Dr,West Palm Beach,FL,33409,(561) 803-8880,https://www.fau.edu/nursing,true,9.63,original
wellington-fl,Wellington,FL,Health Care District Community Health Center - Atlantis,"4801 S Congress Ave, Suite 101",Palm Springs,FL,33461,(561) 642-1000,https://www.hcdpbc.org/for-patients/primary-care-clinics/locations/atlantis,true,10.06,places
wellington-fl,Wellington,FL,"Florida Community Health Centers, Inc.",5827 Corporate Way,West Palm Beach,FL,33407,(561) 612-6524,https://www.fchcinc.org,true,11.71,original
wellington-fl,Wellington,FL,Genesis Community Health at Boynton Beach Community High SBHC,4975 Park Ridge Blvd,Boynton Beach,FL,33426,(561) 752-1237,https://www.gencomhealth.org,true,12.69,original
walnut-creek-ca,Walnut Creek,CA,LA CLINICA MONUMENT,2000 Sierra Rd,Concord,CA,94518,(925) 363-2000,https://www.laclinica.org,true,5.62,original
walnut-creek-ca,Walnut Creek,CA,Willow Pass Wellness Center,1420 Willow Pass Rd,Concord,CA,94520,(925) 370-5824,http://cchealth.org/,true,6.6,places
walnut-creek-ca,Walnut Creek,CA,EASTMONT WELLNESS,6955 Foothill Blvd,Oakland,CA,94605,(510) 567-5700,https://www.eastmontahs.org,true,9.4,original
walnut-creek-ca,Walnut Creek,CA,LifeLong Medical Care - Eastmont,"7200 Bancroft Ave, Ste 125A",Oakland,CA,94605,(510) 981-4100,https://lifelongmedical.org/locations/eastmont-health-center/,true,9.51,places
walnut-creek-ca,Walnut Creek,CA,CASTLEMONT HIGH SCHOOL-YOUTH UPRISING,8711A MacArthur Blvd,Oakland,CA,94605,(510) 428-3556,http://www.youthuprising.org/,true,9.55,places
walnut-creek-ca,Walnut Creek,CA,EAST OAKLAND HEALTH CENTER,7450 International Blvd,Oakland,CA,94621,(510) 430-9401,https://wohc@wohc.org,true,10.23,original
vancouver-wa,Vancouver,WA,Sea Mar CHC - Vancouver 317 E 39th St,317 E 39th St,Vancouver,WA,98663,(360) 546-1722,http://www.seamar.org/csnw,true,0.8,places
vancouver-wa,Vancouver,WA,North Portland Health Center,9000 N Lombard St,Portland,OR,97203,(503) 988-5304,https:////multco.us,true,5.05,original
vancouver-wa,Vancouver,WA,Prism Health,15 N Morris St,Portland,OR,97227,(503) 445-7699,https://www.prismhealth.org,true,6.74,original
vancouver-wa,Vancouver,WA,Cascadia Garlington Health Center,3036 NE M L King Blvd,Portland,OR,97212,(503) 283-3763,https://www.cascadiabhc.org/,true,6.75,original
vancouver-wa,Vancouver,WA,NARA Indian Health Clinic,703 NE Hancock St,Portland,OR,97212,(503) 230-9875,http://www.naranorthwest.org/,true,7.35,places
vancouver-wa,Vancouver,WA,Hooper Detoxification and Stabilization Center,10 N Weidler St,Portland,OR,97227,(503) 284-1913,https://www.centralcityconcern.org,true,7.45,original
van-nuys-ca,Van Nuys,CA,Santo Nino Maternal Fetal Clinic,"15243 Vanowen St, Ste 502",Van Nuys,CA,91405,(818) 830-7751,https://santoninohc.org/,true,0.71,original
van-nuys-ca,Van Nuys,CA,Eisner Health Mid-Valley,15211 Vanowen St STE 315,Van Nuys,CA,91405,(213) 747-5542,https://eisnerhealth.org/location/mid-valley/,true,0.76,places
van-nuys-ca,Van Nuys,CA,Van Nuys Women's & Reproductive Health Center Suite 306,14624 Sherman Way STE 306,Van Nuys,CA,91405,(818) 988-6335,https://nevhc.org/,true,1.28,original
van-nuys-ca,Van Nuys,CA,Clinica Romero - Van Nuys,"7400 Van Nuys Blvd, Suite 120",Van Nuys,CA,91405,(818) 782-9892,https://clinicaromero.com/,true,1.5,places
van-nuys-ca,Van Nuys,CA,SCMC Van Nuys,14550 Haynes St,Van Nuys,CA,91411,(818) 650-6700,http://www.scmedcenter.org/,true,1.57,original
van-nuys-ca,Van Nuys,CA,Center for Family Health & Education,6609 Van Nuys Blvd,Van Nuys,CA,91405,(818) 812-5410,https://www.cffhae.org/find-a-location/panorama-city/,true,1.59,places
upland-ca,Upland,CA,Euclid Community Health Center,"600 N Euclid Ave, Ste 202",Upland,CA,91786,(909) 281-5800,https://www.hsa.care/,true,2.51,places
upland-ca,Upland,CA,One Health Center,199 N 2nd Ave,Upland,CA,91786,(818) 895-3100,,true,2.89,
upland-ca,Upland,CA,"Central City Community Health Center, Inc - Benson","180 N Benson Ave, Suite A",Upland,CA,91786,(323) 724-0019,https://centralcityhealth.org/,true,3.08,places
upland-ca,Upland,CA,CNHF - Upland Admin,360 E 7th St STE B,Upland,CA,91786,(909) 981-2500,,true,3.4,
upland-ca,Upland,CA,"Friends of Family Health Center - 1129 W. 4th Street, Ontario",1129 W Fourth St,Ontario,CA,91762,(909) 363-9300,https://www.fofhealthcenter.org,true,4.14,original
upland-ca,Upland,CA,"Unicare Community Health Center, Inc.",437 N Euclid Av,Ontario,CA,91762,(909) 988-2555,https://www.unicarechc.org,true,4.78,original
tyler-tx,Tyler,TX,Family Circle of Care Family Dentistry,110 E 9th St,Tyler,TX,75701,(903) 991-4990,https://tylercircleofcare.org,true,0.5,original
tyler-tx,Tyler,TX,Tyler Care Clinic Midtown,1300 Clinic Dr,Tyler,TX,75701,(903) 597-7558,https://www.specialhealth.org,true,0.98,original
tyler-tx,Tyler,TX,Wellness Pointe - Women's Health Center at Tyler,825 Medical Dr,Tyler,TX,75701,(903) 758-2610,https://www.wellnesspointe.org,true,1.01,original
turlock-ca,Turlock,CA,GVHC - Turlock Pediatric Health Center 1100,1100 Delbon Ave,Turlock,CA,95382,(209) 385-5503,https://www.gvhc.org/locations/turlock/turlock-pediatrics/,true,0.94,places
turlock-ca,Turlock,CA,Turlock Health Center,2141 Colorado Ave,Turlock,CA,95382,(209) 850-3500,https://www.visitlch.org,true,1.03,original
turlock-ca,Turlock,CA,Community Health Centers of America Livingston,517 Main St,Livingston,CA,95334,(209) 445-2388,https://www.chcahealth.org/locations/livingston/,true,10.74,places
turlock-ca,Turlock,CA,Administrative Site,917 Oakdale Rd Trlr A,Modesto,CA,95355,(209) 558-7163,https://www.schsa.org/,true,12.05,places
turlock-ca,Turlock,CA,Castle Family Health Center at Winton,6029 N Winton Way,Winton,CA,95388,(209) 357-7755,https://www.cfhc.care/,true,15.69,places
torrington-ct,Torrington,CT,Torrington Soup Kitchen c/o Trinity Church,220 Prospect St,Torrington,CT,06790,(860) 482-0130,https://communitykitchen.net/,true,0.85,places
torrington-ct,Torrington,CT,Mary P. Hinsdale - SBHC,15 Hinsdale Ave,Winsted,CT,06098,(860) 379-5956,https://www.winchesterschools.org/batcheller-elementary-school,true,8.18,places
torrington-ct,Torrington,CT,Bristol Family Health and Wellness Center,1 Hope St,Bristol,CT,06010,(860) 793-3500,https://www.wheelerclinic.org,true,13.08,original
torrington-ct,Torrington,CT,StayWell Health Center at Western CT Mental Health Network,95 Thomaston Ave,Waterbury,CT,06702,(203) 805-5300,https://N/A,true,17.81,original
torrington-ct,Torrington,CT,Charter Oak Health Center Bloomfield,693 Bloomfield Ave,Bloomfield,CT,06002,(860) 243-6584,https://www.thecharteroak.org,true,19.5,original
torrington-ct,Torrington,CT,InterCommunity Inc.,16 Coventry St,Hartford,CT,06112,(860) 714-3704,https://www.intercommunityct.org/?utm_source=GMBSocialClimb&utm_medium=InterCommunityHealthCare,true,21.95,places
torrance-ca,Torrance,CA,VCC: Torrance Pediatrics & Family Medicine,2228 Sepulveda Blvd,Torrance,CA,90501,(760) 631-5000,https://www.vcc.org,true,0.72,original
torrance-ca,Torrance,CA,Yehowa Medical Services - Administrative Site,2950 Columbia St,Torrance,CA,90503,(323) 776-1500,http://www.ymedical.org/,true,1.97,places
torrance-ca,Torrance,CA,NECC - Harbor City Health Center,"1403 Lomita Blvd, Suite 100",Harbor City,CA,90710,(310) 784-5800,https://www.necc.net,true,2.08,original
torrance-ca,Torrance,CA,Venice Family Clinic - Carole Keen Carson Wellness Center,270 E 223rd St,Carson,CA,90745,(310) 221-6800,https://venicefamilyclinic.org/,true,2.26,places
torrance-ca,Torrance,CA,Wilmington Community Clinic @ Wilmington Middle School,1700 Gulf Ave,Wilmington,CA,90744,(310) 549-5760,https://www.wilmingtoncc.org/,true,2.96,places
torrance-ca,Torrance,CA,BHS - Carson Health Center,"1000 E Dominguez St, Suite 110",Carson,CA,90746,(310) 830-4561,https://www.bhs-inc.org/locations,true,3.26,places
